
 id                  | input                                                                     | target
 1320023047198429185 |                             [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |  [0, 0, 0, 0]
 1320027965615493122 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320029285382574080 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320025550946263040 | [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0]] |          null
 1320028604051456001 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320023204581302274 | [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |  [1, 0, 0, 0]
 1320029678522912768 | [[1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320028169269858304 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320030248029855744 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320031937910599680 |                                                         [[2, 0, 0, 0]] |          null
 1320027812703723522 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320028365647118340 | [[7, 1, 1, 3], [6, 1, 1, 3], [5, 1, 1, 2], [4, 1, 1, 1], [4, 1, 1, 1]] |          null
 1320025049135538177 | [[2, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320021281257840640 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |  [0, 0, 0, 0]
 1320026733014286337 | [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0]] |          null
 1320027265594478592 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320022123537117186 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |  [0, 0, 0, 0]
 1320023292946845701 |                             [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |  [0, 0, 0, 0]
 1320031090057281536 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320021602780778497 |               [[1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0]] |  [1, 0, 1, 0]
 1320027787965698049 | [[5, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320022106487189504 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |  [0, 0, 0, 0]
 1320023044006440961 |                             [[0, 0, 2, 0], [0, 0, 2, 0], [0, 0, 1, 0]] |  [0, 0, 4, 0]
 1320026532954337280 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320028297456095232 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320024288355811328 |               [[5, 0, 0, 0], [4, 0, 0, 0], [3, 0, 0, 0], [1, 0, 0, 0]] |          null
 1320027139127738368 |               [[1, 0, 1, 0], [1, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320029264423641089 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320021968251318272 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |  [0, 0, 0, 0]
 1320027673758961665 |                             [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320024849117548544 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |  [0, 0, 0, 0]
 1320023701627138050 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |  [0, 0, 0, 0]
 1320021606891073539 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |  [0, 0, 0, 0]
 1320029083451969537 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320021863284772865 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |  [1, 0, 0, 0]
 1320021640600748033 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |  [1, 0, 0, 0]
 1320029419705085952 | [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |          null
 1320027352940879872 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |          null

 id                  | input                                                                      | target
---------------------+----------------------------------------------------------------------------+----------------
 1320026402863853573 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320021310899212289 |                   [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |   [1, 0, 0, 0]
 1320026062168846340 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026980360900608 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029993888567296 |                   [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320025002465513476 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320026663560896512 |                                 [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029447496617985 |     [[2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320025575986253826 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320031927424831490 |                                                             [[0, 0, 0, 0]] |           null
 1320023046988713984 |                                 [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320026485596557316 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320021694493306887 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320032107352231937 |                                                             [[0, 0, 0, 0]] |           null
 1320030503152529410 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320025066017533952 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320021716844806144 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320028319446958081 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320022541445025792 |                   [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |   [1, 0, 0, 0]
 1320023377575354370 |     [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]] |   [0, 0, 1, 0]
 1320025744395952128 |                   [[3, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320027813886316544 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320021880766668806 |                   [[1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [1, 0, 0, 0]
 1320032258875478016 |                                                             [[0, 0, 0, 0]] |           null
 1320029433831542786 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023643636846592 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320022874376278017 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320027855259127814 |     [[5, 0, 0, 2], [5, 0, 0, 2], [4, 0, 0, 2], [4, 0, 0, 2], [2, 0, 0, 1]] |           null
 1320026064245149696 |     [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320029830809878530 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320027646512762882 |                                 [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320031517184327681 |               [[24, 0, 4, 3], [19, 0, 4, 2], [14, 0, 3, 2], [11, 0, 0, 1]] |           null
 1320022449136693248 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320021975343874048 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320024209196765186 |     [[3, 1, 1, 9], [3, 1, 1, 9], [3, 1, 1, 8], [3, 1, 1, 6], [1, 0, 1, 1]] |  [4, 1, 2, 18]
 1320023456197427203 |     [[2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0]] |   [2, 0, 0, 0]
 1320028851871928320 |                   [[1, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 1]] |           null
 1320024831895736323 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320026397427986433 |                   [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320021362342178817 |     [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |   [2, 0, 0, 0]
 1320027072404795392 |     [[2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320028934671650817 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320021695818727424 |     [[2, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320024301895036937 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320022696978165760 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320028256981188609 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320021449034338304 |     [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |   [1, 0, 0, 0]
 1320024789092868097 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320031252309807106 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320022304483586049 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029695962804226 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026093966020608 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029534901522432 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320028540004421632 |                   [[1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0], [0, 0, 0, 0]] |           null
 1320028862252797952 |                   [[3, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320023962558984196 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320026317337677826 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320028906406043648 |     [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320031429431070722 |                                 [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320025392166686726 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320030999703658497 |     [[0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023470189674499 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320031683706572800 |                                               [[0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320028064047337473 |     [[6, 0, 0, 3], [6, 0, 0, 3], [4, 0, 0, 3], [2, 0, 0, 2], [1, 0, 0, 1]] |           null
 1320026401978916864 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320022214029250561 |     [[1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [2, 0, 0, 0]
 1320026266355953664 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023204249931777 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [1, 0, 0, 0]
 1320031603708579840 |                                               [[0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320030414778568707 |                   [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]] |           null
 1320024716921442304 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320028820569640960 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029107330088963 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026242104655873 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320022881552695297 | [[30, 0, 0, 10], [24, 0, 0, 7], [16, 0, 0, 5], [5, 0, 0, 1], [0, 0, 0, 0]] | [84, 2, 0, 23]
 1320027894681272320 |                   [[2, 0, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320021785434259456 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320030583272165377 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023287297081344 |                                 [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |   [2, 0, 0, 1]
 1320025967700606976 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320030502523265024 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029425858191360 |     [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320022372607348737 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320028427840356352 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029453599334406 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320025661617197066 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320024474234867712 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320021771295297537 |                   [[1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [2, 0, 0, 0]
 1320029180860444673 |     [[1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320022640053059584 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320027056588161027 |     [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320030916182478848 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320022701512196097 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320024475497336832 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320027233210257408 |     [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026009522024449 |                   [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320024899163881472 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320031934035230720 |                                                             [[0, 0, 0, 0]] |           null
 1320023714596114432 |     [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |   [1, 0, 0, 0]
 1320022958467854338 |     [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null

 id                  | input                                                                  | target
---------------------+------------------------------------------------------------------------+----------------
 1320030999653289991 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320021280012251140 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320029174996795394 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029409118687233 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320025914491740160 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026395666309121 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023977658560514 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320024572289110016 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320025905389998080 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320030915918061568 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320026813465305095 | [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0]] |           null
 1320031589137412101 |                                           [[0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320028265952776193 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320031003382001667 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320030751694487552 | [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320026739574214661 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320029998590447617 |            [[35, 3, 3, 9], [32, 2, 2, 9], [28, 2, 2, 9], [8, 1, 0, 2]] |           null
 1320027850469244928 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320030424719118336 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320024413253914627 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320023730660298754 | [[3, 0, 1, 1], [3, 0, 1, 1], [3, 0, 1, 1], [3, 0, 1, 1], [1, 0, 0, 0]] |   [3, 0, 1, 2]
 1320028211707736065 |               [[7, 0, 1, 0], [6, 0, 1, 0], [5, 0, 1, 0], [1, 0, 0, 0]] |           null
 1320022793975558145 |               [[1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [1, 0, 0, 0]
 1320027705518247937 |                             [[3, 0, 0, 0], [3, 0, 0, 0], [2, 0, 0, 0]] |           null
 1320026349369741313 | [[0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0]] |           null
 1320027674820055041 |                             [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320030832199958529 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320030250504491011 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320022614904025088 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023037345812481 |                             [[1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |   [1, 0, 0, 0]
 1320028839150555136 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320031259867963392 | [[4, 0, 0, 1], [4, 0, 0, 1], [4, 0, 0, 0], [3, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320026558770212865 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320028336853340161 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320028752777113603 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320024210224279552 | [[1, 0, 0, 1], [1, 0, 0, 1], [1, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1]] |   [1, 0, 0, 1]
 1320029444438884354 | [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320022467721613312 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320031176132878338 |               [[4, 0, 1, 0], [4, 0, 1, 0], [4, 0, 1, 0], [2, 0, 1, 0]] |           null
 1320027745464832000 | [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |           null
 1320028038600527872 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320024583643287555 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320022721074348032 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320027925928763392 |               [[0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1], [0, 0, 0, 1]] |           null
 1320026268235018240 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320023470118494209 | [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |   [0, 0, 0, 0]
 1320022151932661760 |             [[24, 1, 1, 7], [19, 1, 1, 6], [9, 0, 1, 5], [3, 0, 1, 2]] | [76, 3, 1, 42]
 1320030497368670209 | [[1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0], [1, 0, 1, 0]] |           null
 1320022401422446592 |               [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |   [4, 0, 3, 0]
 1320026008691593216 |               [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320027946606878720 |               [[2, 2, 0, 0], [2, 2, 0, 0], [1, 2, 0, 0], [0, 0, 0, 0]] |           null
 1320026672243105799 |                             [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
 1320022398985490432 |               [[1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0], [1, 0, 0, 0]] |   [1, 0, 0, 0]
 1320032276273479681 |                                                         [[0, 0, 0, 0]] |           null
 1320030252802953216 |               [[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]] |           null
